binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp
prog57_elevator_fsm,2,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.5,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:21
prog57_elevator_fsm,3,0.8000,4,5,True,False,1110,12,0.016714,8799,1583,databricks-claude-haiku-4-5,databricks,19.8,[],2026-08-13T00:27:41
prog57_elevator_fsm,4,1.0000,5,5,True,False,1178,12,0.043166,30306,2572,databricks-claude-haiku-4-5,databricks,34.8,[],2026-08-13T00:28:16
prog57_elevator_fsm,5,0.8000,4,5,True,False,1210,12,0.016151,10121,1206,databricks-claude-haiku-4-5,databricks,17.4,[],2026-08-13T00:28:33
prog57_elevator_fsm,6,0.8000,4,5,True,False,976,12,0.027437,18287,1830,databricks-claude-haiku-4-5,databricks,23.3,[],2026-08-13T00:28:56
prog57_elevator_fsm,7,0.0000,0,5,True,False,1243,12,0.117305,71255,9210,databricks-claude-haiku-4-5,databricks,45.4,[],2026-08-13T00:29:42
prog57_elevator_fsm,8,0.8000,4,5,True,False,977,12,0.015434,10069,1073,databricks-claude-haiku-4-5,databricks,15.3,[],2026-08-13T00:29:57
prog58_turing_increment,1,0.4000,2,5,True,False,1154,12,0.039734,30244,1898,databricks-claude-haiku-4-5,databricks,22.4,[],2026-08-13T00:30:19
prog58_turing_increment,2,0.4000,2,5,True,False,1199,12,0.313539,184424,25823,databricks-claude-haiku-4-5,databricks,98.8,[],2026-08-13T00:31:58
prog58_turing_increment,3,0.4000,2,5,True,False,1233,12,0.045033,32128,2581,databricks-claude-haiku-4-5,databricks,26.1,[],2026-08-13T00:32:24
prog58_turing_increment,4,0.2000,1,5,True,False,1627,12,0.024682,12752,2386,databricks-claude-haiku-4-5,databricks,19.4,[],2026-08-13T00:32:44
prog58_turing_increment,5,0.4000,2,5,True,False,1739,12,0.036084,23824,2452,databricks-claude-haiku-4-5,databricks,23.5,[],2026-08-13T00:33:07
prog58_turing_increment,6,0.4000,2,5,True,False,1283,12,0.034850,23675,2235,databricks-claude-haiku-4-5,databricks,21.9,[],2026-08-13T00:33:29
prog58_turing_increment,7,0.2000,1,5,True,False,1401,12,0.045233,33383,2370,databricks-claude-haiku-4-5,databricks,26.2,[],2026-08-13T00:33:55
prog58_turing_increment,8,0.4000,2,5,True,False,1252,12,0.039691,27946,2349,databricks-claude-haiku-4-5,databricks,22.1,[],2026-08-13T00:34:17
prog59_rule110,1,1.0000,5,5,True,False,2109,12,0.044837,33002,2367,databricks-claude-haiku-4-5,databricks,24.3,[],2026-08-13T00:34:42
prog59_rule110,2,0.0000,0,5,True,False,1291,12,0.006854,439,1283,databricks-claude-haiku-4-5,databricks,8.7,"[""'utf-8' codec can't decode byte 0xab in position 4: invalid start byte""]",2026-08-13T00:34:50
prog59_rule110,3,0.4000,2,5,True,False,2181,12,0.032701,23511,1838,databricks-claude-haiku-4-5,databricks,455.9,[],2026-08-13T00:42:26
prog59_rule110,4,0.4000,2,5,True,False,1559,12,0.043408,30678,2546,databricks-claude-haiku-4-5,databricks,27.8,[],2026-08-13T00:42:54
prog59_rule110,5,0.4000,2,5,True,False,2218,12,0.048420,35130,2658,databricks-claude-haiku-4-5,databricks,28.6,"[""'utf-8' codec can't decode byte 0xb0 in position 12: invalid start byte"", ""'utf-8' codec can't decode byte 0xb0 in position 116: invalid start byte""]",2026-08-13T00:43:23
prog59_rule110,6,0.8000,4,5,True,False,1802,12,0.050882,35332,3110,databricks-claude-haiku-4-5,databricks,29.7,[],2026-08-13T00:43:52
prog59_rule110,7,0.6000,3,5,True,False,1574,12,0.051187,40907,2056,databricks-claude-haiku-4-5,databricks,26.8,[],2026-08-13T00:44:19
prog59_rule110,8,1.0000,5,5,True,False,1700,12,0.045651,36821,1766,databricks-claude-haiku-4-5,databricks,23.9,[],2026-08-13T00:44:43
prog60_inventory_sim,1,0.0000,0,5,True,False,2141,12,0.033293,24198,1819,databricks-claude-haiku-4-5,databricks,23.9,[],2026-08-13T00:45:07
prog60_inventory_sim,2,0.0000,0,5,True,False,1851,12,0.032862,17492,3074,databricks-claude-haiku-4-5,databricks,23.9,[],2026-08-13T00:45:31
prog60_inventory_sim,3,0.0000,0,5,True,False,1419,12,0.006660,440,1244,databricks-claude-haiku-4-5,databricks,7.5,[],2026-08-13T00:45:39
prog60_inventory_sim,4,0.0000,0,5,True,False,847,12,0.005245,440,961,databricks-claude-haiku-4-5,databricks,7.0,[],2026-08-13T00:45:46
prog60_inventory_sim,5,0.0000,0,5,True,False,1869,12,0.030874,22224,1730,databricks-claude-haiku-4-5,databricks,22.9,[],2026-08-13T00:46:08
prog60_inventory_sim,6,0.0000,0,5,True,False,2751,12,0.043658,29723,2787,databricks-claude-haiku-4-5,databricks,27.2,[],2026-08-13T00:46:36
prog60_inventory_sim,7,0.0000,0,5,True,False,1211,12,0.008445,440,1601,databricks-claude-haiku-4-5,databricks,8.7,[],2026-08-13T00:46:44
prog60_inventory_sim,8,0.0000,0,5,True,False,1958,12,0.036596,29221,1475,databricks-claude-haiku-4-5,databricks,23.0,[],2026-08-13T00:47:07
